Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.919,58.015,59.079,60.162,61.158,62.219,63.075,63.986,64.735,65.677,66.53,67.058,67.421,67.578,67.93,67.892,68.206,68.585,69.012,69.677,70.341,71.081,71.498,72.02,72.61,73.074,73.558,74.11,74.52,74.826,73.281,74.216,75.691,75.794,75.763,75.537,75.618,75.879,76.157,76.416,76.722,76.891,76.982,76.985,76.792,76.903,76.887,77.017,77.145,77.442,77.982,78.464,78.812,79.164,79.445,79.562,79.701,79.781,79.722,79.685,76.92,
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.50392699,55.05400328,55.534524,55.99824275,56.47753083,56.86133661,57.28999353,57.65392831,58.01461129,58.3807851,58.3888831,59.253356,59.65552903,60.17105971,60.56631726,61.07655715,61.32920864,61.87599589,62.23966337,62.60420502,63.04228592,63.51028652,63.84947174,64.44053033,64.86854125,65.19133759,65.79710069,66.23749347,66.68041618,67.05603279,67.35230861,67.69350943,68.04029638,68.38812742,68.79455195,69.11809764,69.52113973,69.86399736,70.13770273,70.59354399,70.89585182,71.2441347,71.52685572,71.76904664,72.08063945,72.4617479,72.68563755,72.83667485,73.09399902,73.29916227,73.17083118,73.68549418,73.92885496,74.18256041,74.42023357,74.46451774,74.46411245,74.63571347,74.7641313,74.95417603,72.83031323,
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.79,41.066,42.009,41.332,41.649,42.056,42.096,42.617,42.984,43.21,43.563,43.983,44.249,44.477,45.532,45.892,45.603,45.973,46.207,46.966,48.082,48.73,49.404,49.957,50.535,51.108,51.699,52.152,52.731,53.252,53.713,54.46,54.952,55.435,55.749,56.385,56.891,57.292,57.665,57.873,58.378,59.07,59.534,60.031,60.293,60.98,61.493,62.084,62.603,63.273,63.973,64.736,65.355,65.718,66.361,66.67,67.167,67.434,67.634,68.138,68.497,
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.841,65.29,65.397,65.668,65.953,66.065,66.159,66.519,66.607,66.697,66.759,66.823,66.907,67.229,67.294,58.128,33.737,59.284,59.382,59.467,59.665,59.915,45.128,59.955,60.304,60.486,60.965,61.428,61.718,64.163,64.475,71.176,71.192,71.382,71.681,72.043,72.293,72.778,72.944,73.49,73.931,74.365,75.064,75.593,75.976,76.273,76.08,77.08,77.584,77.889,78.156,78.404,78.628,78.765,78.973,79.229,79.505,79.654,79.729,79.236,77.804,
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.33,38.333,38.402,38.473,38.607,38.812,39.081,39.427,39.764,40.193,40.599,40.94,41.482,41.91,42.383,42.774,43.183,43.619,44.046,44.349,44.631,44.983,45.204,45.383,45.436,44.664,45.005,44.528,43.993,43.451,36.688,42.795,42.738,42.166,41.796,43.917,44.419,47.847,48.901,49.953,51.356,52.752,53.788,53.042,56.013,56.912,57.62,58.285,58.772,59.194,59.433,59.62,59.913,59.943,59.121,59.148,60.416,60.553,60.853,61.104,60.948,
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.268,42.063,43.843,45.305,47.142,48.657,50.132,51.39,52.712,53.996,55.189,56.337,57.49,58.287,59.588,60.81,62.06,62.786,63.567,64.26,64.891,65.364,65.807,66.41,66.872,67.29,67.774,68.196,68.622,68.99,69.423,69.82,70.232,70.42,70.706,71.09,71.284,71.129,71.079,71.058,70.68,70.861,71.004,71.132,71.49,71.592,71.724,71.863,72.269,72.356,72.374,70.071,72.247,72.34,71.511,71.698,71.756,72.482,72.794,72.463,72.472,
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.724,56.993,58.041,58.889,59.966,60.883,61.796,62.687,63.512,63.85,64.267,64.548,64.648,64.831,65.564,65.921,66.256,66.887,67.332,67.359,67.7,68.467,69.052,69.91,70.376,70.117,70.281,70.005,70.053,70.215,70.326,70.602,70.799,71.114,70.992,71.002,70.904,70.775,70.69,70.709,70.768,71.135,71.472,71.771,72.028,72.245,72.465,72.599,72.698,72.722,72.72,72.944,72.882,72.735,72.864,73.138,73.112,73.127,73.357,73.445,73.416,
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.14644049,55.69092576,56.1378438,56.5586895,57.06562602,57.46336422,57.87917465,58.26585778,58.643176,58.99502962,59.06676051,59.87917355,60.24552668,60.79180056,61.21128934,61.74179457,61.97783448,62.54157726,62.90968552,63.2564583,63.68136646,64.16873997,64.50247787,65.04911972,65.46042203,65.7775653,66.37044496,66.79155525,67.19851736,67.53704681,67.82238287,68.17580825,68.50498772,68.82981694,69.20679706,69.51733475,69.89131168,70.25247506,70.5057887,70.91078456,71.22771405,71.4866288,71.8369558,72.02128312,72.34356921,72.71443136,72.92417993,73.06591075,73.28791073,73.4922921,73.38592673,73.8721676,74.09785311,74.34729441,74.55152168,74.61294548,74.58005414,74.73449375,74.85187354,75.03874405,73.03840927,
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.22147255,41.65130989,42.15107395,42.27490325,43.00147719,42.97278403,43.35628343,43.95544443,44.31806916,44.56074413,43.24026914,40.0580352,45.04345906,45.62613135,45.56460897,45.47961357,46.09905344,46.81669591,47.13614007,47.62350557,48.08742768,48.42049675,48.70784618,47.98189681,48.05116859,48.42151471,49.06479321,49.63085077,49.44671776,50.44718313,50.70240312,50.42063477,51.07388754,51.61930806,52.2984569,52.8058547,52.95430815,53.66097624,53.96065103,55.20420857,55.79280181,56.27359893,56.74822283,57.33085316,57.81062726,58.34672026,58.9450601,59.37435522,59.51389134,60.50565461,60.96630398,61.68605925,62.2606485,62.70394668,63.12340036,63.49578313,64.01958645,64.41446717,64.81849985,65.15557375,64.63474279,
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.14734959,41.4952352,41.8326517,41.99523944,42.61807817,42.69993769,42.55216227,43.29040614,43.66786096,43.96243262,44.29793361,44.7779679,44.6082459,45.3413441,45.44897374,45.73924282,46.43753501,46.76759759,46.9956429,47.42436629,47.75984282,47.98548317,48.07858137,46.86039565,46.68391994,47.05655209,47.84723412,48.522081,48.06226642,49.56255687,49.59490959,49.58202656,49.4895223,50.27169336,50.95347657,50.70032832,50.82831766,51.2789083,50.87481524,52.05383781,53.00249005,53.51662661,54.01550537,55.10251089,55.60337276,56.21429422,57.06885646,57.75152184,58.33989736,59.06338412,59.59200329,60.17636127,60.45368613,60.84097994,61.23012145,61.61847713,62.13725428,62.54331408,62.90835704,63.33679237,62.87046812,
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.42195122,77.3902439,76.83658537,76.04634146,77.74634146,79.1097561,76.82682927,79.27560976,79.63658537,79.96097561,81.77073171,80.66829268,80.94878049,81.29512195,82.68292683,81.5,81.84146341,81.79268293,82.38292683,82.26097561,82.07317073,82.65609756,82.25853659,83.74634146,83.04146341,84.16097561,81.80731707,
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.699,61.328,61.733,61.976,62.174,62.637,63.055,63.51,63.777,63.993,65.267,65.922,65.828,65.939,65.999,66.237,66.513,66.551,67.566,68.13,68.661,69.212,69.674,70.068,70.649,70.969,71.421,71.457,71.549,69.761,71.927,71.751,72.53,73.052,72.882,72.26,72.261,72.136,72.081,72.618,70.355,70.787,71.117,71.373,67.091,72.118,71.969,72.049,71.729,69.187,73.215,73.38,73.906,74.239,74.651,74.927,75.331,75.403,75.748,76.008,76.393,
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.84998475,47.22987792,47.61334418,47.9814,48.42796274,47.36828509,48.28344045,48.78510983,49.68929633,50.1203663,50.13776598,49.44942443,51.15578158,51.72521369,52.15550566,52.77164658,53.28454741,53.89714998,54.36459127,54.90307924,55.40313081,55.83461819,56.30888801,56.80691937,57.29755688,57.72979661,58.1734981,58.53971999,58.9020245,59.31275168,59.64018563,59.86858411,60.2774201,60.51900323,60.77270122,61.04558175,61.32659977,61.7210265,62.13580874,62.61084677,62.89816695,63.22900443,63.64176517,63.97649084,64.14779128,64.63889006,65.02193478,65.29652523,65.4533907,65.87726018,66.23168109,66.64965214,67.02790396,67.41543317,67.8283835,68.20015511,68.55645588,68.86243258,69.11326672,69.30741433,68.63520936,
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.73783874,47.23029159,50.47340567,50.90770924,51.45865106,51.23537948,51.89570794,52.40192917,53.07344878,53.49800454,53.85911824,53.97200028,55.02896035,55.67363471,56.14574049,56.68147782,57.23857129,57.80099709,58.26015939,58.7430633,59.19377338,59.60843087,60.01987805,60.34121743,60.68983139,61.06731833,61.53876675,61.88847874,62.10910862,62.50704734,62.70874038,62.88610962,63.15737839,63.39139424,63.65308888,63.89607161,64.16311241,64.54183019,64.84644528,65.19575942,65.53597306,65.92516759,66.24411522,66.57243694,66.80549763,67.20373619,67.60159106,67.88265056,68.0693032,68.497727,68.79769476,69.1666654,69.4899127,69.81812554,70.14841361,70.44013462,70.72597741,70.96798538,71.25176529,71.45529539,70.76617707,
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.364,50.429,50.409,50.263,50.189,50.057,50.148,50.247,50.431,50.702,51.012,51.293,51.722,52.12,52.372,52.987,53.487,54.045,54.669,55.338,56.058,56.902,57.565,58.094,58.635,59.104,59.455,59.495,59.62,59.531,59.398,59.193,58.555,57.991,58.018,56.723,55.232,53.594,51.783,50.081,48.427,46.849,45.595,44.53,43.711,43.233,42.914,43.123,43.566,44.034,45.596,46.692,47.835,49.002,50.033,51.101,52.264,53.064,53.733,54.173,54.693,
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.71366246,48.42196328,54.7295522,55.2114338,55.85916801,56.34337127,56.85389934,57.27862842,57.64705182,58.10003603,58.85202082,59.56404938,60.05586362,60.86927919,61.42076199,62.1321782,62.755479,63.35647124,63.88930604,64.38280854,64.85823575,65.37258686,65.81239382,66.19423091,66.51079179,66.84806035,67.33452999,67.64589185,67.87395572,68.10833585,68.24551612,68.4037727,68.69335439,68.93034987,69.13514688,69.40025351,69.75242404,70.18503152,70.60973698,70.76694112,71.07867485,71.62407569,71.92146396,72.33395202,72.63808556,73.03147802,73.45102613,73.74345907,73.92134241,74.33331432,74.61537398,74.94939236,75.22666426,75.52133171,75.79086545,76.01314499,76.25816171,76.40036403,76.7706344,76.99290674,76.72506202,
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.84731707,70.10268293,69.09536585,70.20439024,71.50902439,71.32512195,71.5202439,71.60390244,71.31365854,70.92853659,70.80439024,71.73536585,71.02463415,71.33219512,71.24414634,70.86731707,70.95804878,70.8095122,70.60463415,70.48219512,70.48219512,70.46073171,70.83682927,70.77780488,70.32,70.50121951,72.08073171,71.93463415,71.76219512,71.42536585,71.16073171,70.36414634,70.23439024,68.9104878,68.5302439,69.00634146,70.10804878,70.90902439,71.2195122,71.57073171,72.0195122,71.65853659,71.76097561,72.06097561,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,74.51707317,74.32195122,74.67073171,75.4804878,75.6804878,76.28292683,74.92926829,
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.59253659,69.26682927,68.10517073,68.72192683,69.39168293,69.02541463,69.17563415,69.23402439,69.66243902,69.48070732,69.59321951,69.1952439,70.32158537,70.24036585,70.15717073,70.29860976,69.97514634,71.45865854,71.49580488,72.33078049,72.20680488,72.3697561,72.65034146,72.78112195,73.05321951,73.53419512,73.9955122,74.07609756,74.78821951,74.56626829,75.43831707,75.46341463,75.77073171,75.71219512,76.37073171,76.51219512,76.5195122,76.8804878,77.01707317,77.77073171,77.87317073,77.82439024,77.96585366,77.72682927,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,81.8,82.22926829,82.29268293,82.68536585,82.09512195,82.29512195,82.63902439,81.74146341,
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.78682927,70.03243902,69.4304878,69.82902439,71.02804878,70.72658537,70.70731707,70.39390244,70.04292683,69.79682927,69.83536585,70.16463415,69.87878049,69.81341463,69.74097561,68.92536585,69.04780488,69.10463415,68.98780488,68.49560976,68.80853659,68.78634146,69.32829268,69.11902439,69.16292683,69.29146341,70.62243902,70.69292683,70.61536585,70.15536585,69.27317073,69.03243902,68.39609756,66.72268293,65.66439024,66.39121951,68.77658537,69.34926829,69.01219512,69.74292683,70.31463415,70.76097561,70.96097561,71.26585366,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.98292683,74.12439024,74.4804878,74.5804878,74.62926829,74.78292683,75.38780488,75.38780488,
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.965,65.485,65.946,66.386,66.8,67.199,67.647,68.028,68.44,68.845,69.198,69.582,70.044,70.568,70.995,71.419,71.85,72.263,72.69,73.07,73.504,73.932,74.342,74.703,75.08,75.478,75.862,76.272,76.603,77.035,77.424,77.904,78.28,78.63,78.993,79.349,79.971,80.162,80.352,80.652,80.959,81.179,81.293,81.501,81.691,82.033,82.257,82.543,82.893,83.276,83.109,83.229,83.326,83.727,83.883,83.984,84.231,84.563,84.928,84.978,85.184,
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.865,67.704,68.387,69.384,69.495,68.489,69.541,70.031,70.002,70.733,71.569,71.453,71.631,71.82,71.961,72.118,72.226,72.235,72.302,72.387,72.487,72.665,73.018,72.624,72.795,72.617,73.449,73.581,74.226,74.233,74.463,75.917,75.327,75.483,75.654,75.821,75.98,76.154,76.326,76.502,76.663,76.847,77.031,77.206,77.384,77.555,77.726,77.892,78.068,78.236,78.406,78.827,79.022,78.908,79.966,79.309,79.475,78.59,80.614,79.983,80.149,
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.017,43.795,44.297,44.82,45.392,45.973,46.562,47.19,47.778,48.315,48.807,49.243,49.719,50.171,50.673,51.244,51.936,52.704,53.499,54.351,55.219,56.036,56.897,57.724,58.49,59.286,60.041,60.711,61.32,61.899,62.448,62.946,63.401,63.872,64.346,64.736,65.238,65.629,66.018,66.406,66.787,67.18,67.547,67.915,68.231,68.704,69.128,69.604,70.048,70.458,70.829,71.269,71.679,72.122,72.538,72.92,73.284,73.66,73.986,74.27,73.92,
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.074,61.446,61.922,62.355,62.81,63.152,63.392,63.606,63.745,63.873,63.885,63.799,63.949,64.163,64.211,64.348,64.496,64.506,64.523,64.807,65.173,65.613,66.179,65.684,65.68,65.688,67.635,68.121,68.159,68.673,68.067,66.977,66.96,66.543,65.07,65.099,64.241,65.172,65.505,65.561,66.417,66.787,66.938,67.419,67.861,68.169,68.479,68.947,69.394,69.573,69.357,69.192,69.143,69.099,69.031,69.24,69.917,70.516,70.492,70.935,70.166,
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.241,43.636,44.056,44.448,44.87,45.222,45.573,46.026,46.521,47.016,47.507,47.889,48.337,48.825,49.218,49.527,49.666,49.757,49.813,49.851,49.821,49.727,49.633,49.566,49.545,49.638,49.806,50.209,50.594,51.107,51.701,52.357,53.039,53.906,54.436,54.961,55.522,56.223,56.917,57.372,57.938,58.57,58.892,59.491,60.149,60.57,61.315,61.757,62.142,62.734,62.873,63.494,63.544,63.962,64.255,64.339,64.997,65.094,65.27,65.882,65.182,
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.529,38.982,39.458,40.071,40.722,41.383,42.055,42.771,43.554,44.275,45.068,46.125,47.112,48.214,49.359,50.519,51.592,52.632,51.105,54.676,55.621,56.421,57.296,58.09,58.916,59.749,60.517,61.31,62.132,62.847,63.578,64.304,65.007,65.739,66.511,67.476,68.702,69.225,69.572,70.088,70.876,72.181,73.291,74.06,73.538,74.751,75.13,75.686,76.543,77.069,77.657,78.124,78.682,79.057,79.424,79.695,79.872,79.943,80.013,80.116,79.875,
Middle East & North Africa,MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.75757282,46.01085718,46.3215425,46.90786896,47.58556126,48.19751819,49.22496594,49.69926494,50.13527723,50.7467927,51.34092912,52.03600789,52.60734961,53.22151331,54.03670937,54.66199133,55.14492638,56.41065302,56.97603419,58.16529368,58.57100609,58.5153263,59.00141818,60.48971058,61.72761541,62.50182379,63.05920153,63.75486514,64.12067868,65.03994003,65.06327205,66.20223153,66.77198292,67.1008998,67.29543631,67.6074566,67.99366757,68.26159417,68.49643096,68.9193952,69.28217807,69.63113154,69.97659245,69.86018119,70.33843986,70.63093079,70.84028814,71.18035916,71.46639113,71.81980691,72.10638332,72.37228523,72.28467802,72.34424267,72.62386339,72.88951608,73.15252184,73.60974285,73.81151713,73.95911501,72.95107906,
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.017,55.831,56.599,57.31,57.947,58.499,58.981,59.42,59.835,60.25,60.69,61.155,61.614,62.055,62.459,62.81,63.123,63.434,63.778,64.189,64.703,65.313,65.975,66.644,67.29,67.874,68.388,68.844,69.253,69.623,69.971,70.298,70.616,70.942,71.279,71.646,72.037,72.445,72.845,73.225,73.569,73.867,74.106,74.274,74.372,74.376,74.331,74.238,74.152,74.119,74.19,74.365,74.574,74.739,74.797,74.682,74.412,74.138,74.015,74.202,70.133,
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.14146341,,,,,,,,,,,,67.50487805,65.23902439,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.98191624,47.62411026,51.06945732,51.52235469,52.06882056,51.82533425,52.54209862,53.03362572,53.72719107,54.16214183,54.52646166,54.61526456,55.75997789,56.40056634,56.90150161,57.4586602,58.0101476,58.59348739,59.0751141,59.56827152,60.02919536,60.45689903,60.89406644,61.33398979,61.72827457,62.11314877,62.56667464,62.89778389,63.17582389,63.4967087,63.7174687,63.91490966,64.22951102,64.4356627,64.6765732,64.97283964,65.26604183,65.65068588,66.03076295,66.32437994,66.62391136,67.01599869,67.33671524,67.61519498,67.84028035,68.23553202,68.60835711,68.86857695,69.03239528,69.44750498,69.74001759,70.10202423,70.44431682,70.77880919,71.11504562,71.40935941,71.68390986,71.92255023,72.2129664,72.40752519,71.7095062,
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.22304878,57.79982927,57.52334146,56.69934146,58.98592683,60.00192683,61.95985366,62.12785366,62.86378049,63.02656098,63.71939024,64.61760976,65.54914634,65.93612195,66.592,66.98778049,67.74556098,68.44343902,69.35914634,69.65021951,69.24712195,69.8104878,69.95556098,69.48268293,70.0217561,70.08207317,70.383,70.37660976,70.81943902,71.13682927,71.23380488,71.84443902,71.24407317,71.92529268,71.69268293,71.84878049,72.49512195,72.44634146,72.29756098,72.7902439,72.94634146,73.43658537,73.03902439,73.24146341,73.59756098,73.69756098,73.89512195,73.8,74.4,74.44634146,74.99756098,75.1,74.90243902,75.4,75.45121951,75.40243902,75.4,75.95365854,76.64878049,76.60243902,75.69317073,
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,29.754,29.83,29.939,30.154,30.418,30.623,30.871,31.212,31.631,32.045,32.532,32.937,33.86,34.565,35.426,36.225,37.195,38.106,39.062,39.953,40.751,41.215,41.824,42.142,42.699,43.207,43.977,44.693,45.393,45.877,46.62,47.216,47.496,47.733,47.742,47.816,47.792,48.531,49.164,49.797,50.539,51.284,52.222,52.893,53.538,54.003,54.615,54.941,55.291,55.874,56.382,56.755,57.079,57.357,57.9,58.363,58.731,59.132,59.393,59.664,58.633,
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.21429268,68.01360976,68.38592683,67.87195122,68.79804878,68.40156098,68.6345122,69.00978049,69.66043902,68.80921951,69.06556098,69.22253659,70.72439024,70.46870732,71.51363415,71.53163415,71.46934146,71.69421951,71.78541463,71.89426829,72.039,72.53521951,70.82980488,72.52092683,72.87897561,73.06368293,73.62321951,74.5062439,74.71007317,75.30412195,75.87997561,75.35546341,75.27712195,76.59934146,76.49985366,77.2902439,77.34146341,77.73902439,77.58780488,77.5,78.34878049,78.84390244,78.73902439,78.54634146,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,81.74634146,82.04634146,81.89756098,82.45365854,82.34634146,82.44878049,82.85853659,82.65365854,
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.906,44.385,45.023,45.636,46.497,47.46,48.369,49.297,50.101,50.342,50.713,51.215,51.498,51.87,52.246,52.516,52.982,53.305,53.474,53.944,54.362,54.646,54.955,55.202,55.472,55.642,55.877,56.076,56.085,56.565,56.661,57.014,57.251,57.631,57.956,58.259,58.941,59.243,59.794,59.881,60.155,60.416,60.725,60.98,61.25,61.599,61.893,62.371,56.506,63.155,63.329,63.901,64.141,64.815,65.056,65.561,65.685,65.843,66.465,66.61,66.797,
Middle East & North Africa (excluding high income),MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.62114934,45.33694023,45.61073116,46.77159495,47.44387581,48.04629863,48.55781966,49.02891625,49.4537526,50.05771221,50.62930345,51.29751208,51.86330948,52.43405502,53.24375654,53.84600635,54.28165844,55.59957271,56.13601604,57.3647402,57.71709364,57.57455252,58.04970682,59.62749729,60.938542,61.73435652,62.3061983,63.02284902,63.39417595,64.33416663,64.35124668,65.58270646,66.15719949,66.46992884,66.64814085,66.96619722,67.35734455,67.63385599,67.8527991,68.28348147,68.64149747,68.97329522,69.32606752,69.14334688,69.62476627,69.90737182,70.09165496,70.42584048,70.68353986,71.02221905,71.27684186,71.52285846,71.37764715,71.40574681,71.70277903,71.98618912,72.25648838,72.76700114,72.98437342,73.14391859,72.172697,
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.87360976,65.41912195,65.89797561,66.81621951,67.15053659,67.98736585,68.85468293,68.86797561,69.23768293,69.00660976,69.09219512,69.53017073,70.37419512,70.59307317,71.2207561,71.1742439,71.56995122,71.35153659,71.14492683,70.48282927,71.60912195,71.23978049,71.18114634,71.13168293,72.76826829,73.85436585,74.24546341,75.09441463,76.23753659,75.53790244,75.56687805,75.68260976,74.36536585,74.63329268,73.24553659,74.109,73.46302439,73.47907317,73.31421951,72.6407561,73.8184878,74.06941463,73.9064878,73.93173171,74.56395122,73.98292683,73.83902439,74.33902439,75.13658537,75.14390244,75.9902439,75.98292683,76.2,76.4902439,76.44146341,76.44878049,76.44146341,76.48536585,76.84146341,76.68292683,75.93170732,
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.984,46.068,47.109,48.065,48.921,49.619,50.186,50.887,51.457,52.004,52.678,53.345,54.016,54.631,55.215,55.65,55.432,55.501,55.547,55.573,55.64,55.693,55.777,56.232,56.687,56.841,56.911,57.388,57.87,58.344,58.765,59.237,59.641,60.038,60.405,60.612,60.305,60.815,61.765,62.529,62.882,63.279,63.518,64.208,64.796,64.879,65.513,65.97,66.382,66.766,67.182,67.439,68.111,68.585,69.047,69.498,69.865,70.237,71.199,71.822,72.141,
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.221,41.59,41.832,41.934,41.67,41.699,41.639,41.663,41.667,41.71,41.755,41.739,41.59,41.707,42.065,42.582,42.635,42.7,42.795,42.744,42.801,40.536,40.703,40.83,38.38,38.657,40.681,40.843,43.844,44.143,44.469,44.66,44.949,45.354,45.606,46.04,46.636,47.408,48.024,48.812,49.491,50.065,50.59,50.87,51.249,51.561,51.961,52.566,53.164,53.788,54.198,54.869,55.639,56.492,57.274,58.151,59.038,59.771,60.526,61.166,61.172,
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.767,45.44,46.049,46.689,47.446,48.059,48.728,49.366,50.038,50.633,51.038,51.387,51.656,51.898,52.184,52.65,52.917,53.37,53.855,54.474,55.061,55.662,56.275,56.682,57.16,57.575,57.992,58.581,59.141,59.322,59.77,59.936,60.261,60.379,60.336,60.259,60.063,60.452,60.609,60.819,61.028,61.185,61.268,61.347,61.593,61.656,61.891,62.228,62.399,62.8,63.105,63.346,63.578,63.911,64.155,64.485,64.768,65.083,65.31,65.687,64.532,
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.46653659,56.52197561,57.49129268,58.35321951,59.14,59.56785366,59.15019512,58.32053659,58.66680488,59.855,61.00036585,60.98897561,60.73346341,61.05670732,61.6437561,62.35580488,62.86678049,63.76209756,64.59392683,65.30643902,65.8164878,66.54795122,67.0347561,67.28563415,67.34390244,67.49063415,67.77104878,68.09697561,68.36121951,68.95,69.40487805,69.95609756,70.05853659,70.10731707,70.15853659,70.32585366,70.32292683,70.40487805,70.60731707,70.96097561,71.66341463,71.76585366,71.96585366,72.11707317,72.26585366,72.43219512,72.43219512,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,73.86341463,74.01707317,74.19439024,74.35317073,74.39487805,74.51463415,74.41634146,74.23585366,74.17707317,
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.199,35.326,35.654,35.618,35.692,35.724,35.866,35.897,36.036,36.321,36.731,37.239,37.904,38.544,39.271,40.222,41.227,42.233,43.29,44.268,45.094,45.701,45.991,46.038,45.579,44.947,44.343,43.811,43.383,43.34,43.323,43.312,43.413,43.388,43.561,43.641,43.441,43.131,42.848,43.568,44.518,45.895,47.221,48.79,50.453,52.044,53.238,53.946,54.604,55.448,56.381,57.455,58.679,59.729,60.899,61.378,62.209,62.977,63.276,64.119,63.717,
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.502,57.434,58.404,59.26,60.063,60.95,61.375,61.797,62.194,62.644,63.111,63.584,64.083,64.62,65.209,65.712,66.277,66.811,67.285,67.762,68.245,68.852,69.24,69.567,69.937,70.318,70.458,70.666,70.896,71.117,71.307,71.442,71.526,71.826,72.163,72.384,72.327,72.284,72.168,72.283,72.775,73.344,73.563,73.796,73.898,74.096,74.164,74.211,74.25,74.227,74.442,74.746,74.944,75.035,75.146,75.094,75.289,75.476,75.644,75.76,75.938,
